cmod, load_min, load_max
0.0573663500, 570.50, 842.17
0.0574019400, 569.55, 842.67
0.0574375400, 569.47, 842.36
0.0574731500, 570.64, 842.92
0.0575087400, 571.24, 843.40
0.0575443400, 570.29, 841.78
0.0575799400, 569.61, 842.30
0.0576155400, 569.43, 841.48
0.0576511400, 568.14, 841.61
0.0576867400, 569.00, 841.47
0.0577223400, 567.68, 841.65
0.0577579400, 567.90, 840.57
0.0577935400, 568.28, 841.63
0.0578291400, 567.99, 840.68
0.0578647400, 566.71, 841.38
0.0579003400, 566.22, 841.23
0.0579359400, 565.85, 839.24
0.0579715400, 566.37, 839.61
0.0580071400, 565.07, 839.36
0.0580427300, 564.49, 840.12
0.0580783300, 564.36, 838.99
0.0581139400, 566.15, 840.04
0.0581495400, 564.33, 841.11
0.0581851300, 564.07, 840.14
0.0582207300, 562.24, 837.68
0.0582563300, 562.37, 838.72
0.0582919300, 561.88, 838.47
0.0583275300, 561.73, 837.95
0.0583631300, 560.59, 838.15
0.0583987300, 560.55, 837.49
0.0584343300, 561.57, 838.69
0.0584699300, 561.16, 838.18
0.0585055300, 559.92, 838.39
0.0585411300, 559.20, 837.49
0.0585767300, 559.08, 837.91
0.0586123300, 557.65, 836.80
0.0586479300, 558.42, 837.37
0.0586835300, 558.09, 835.47
0.0587191200, 558.59, 835.57
0.0587547200, 557.47, 836.48
0.0587903300, 556.76, 836.51
0.0588259200, 556.54, 836.75
0.0588615200, 555.81, 835.40
0.0588971200, 556.45, 836.50
0.0589327200, 555.04, 834.68
0.0589683200, 554.47, 835.77
0.0590039200, 552.77, 834.58
0.0590395200, 555.33, 834.89
0.0590751200, 554.90, 834.56
0.0591107200, 554.80, 835.55
0.0591463200, 552.92, 834.19
0.0591819200, 552.93, 834.65
0.0592175200, 553.37, 834.96
0.0592531200, 551.17, 835.01
0.0592887200, 550.56, 834.10
0.0593243200, 550.27, 833.59
0.0593599200, 551.85, 835.00
0.0593955100, 552.14, 834.91
0.0594311100, 550.57, 833.16
0.0594667200, 549.95, 832.58
0.0595023100, 549.68, 833.29
0.0595379100, 549.81, 832.00
0.0595735100, 550.02, 832.75
0.0596091100, 549.16, 831.09
0.0596447100, 547.85, 831.18
0.0596803100, 549.00, 831.11
0.0597159100, 550.37, 831.45
0.0597515100, 550.21, 832.42
0.0597871100, 549.82, 831.50
0.0598227100, 547.67, 831.26
0.0598583100, 546.96, 829.89
0.0598939100, 546.73, 830.10
0.0599295100, 546.45, 829.32
0.0599651100, 547.62, 829.66
0.0600007100, 548.67, 830.04
0.0600363100, 546.80, 830.25
0.0600719000, 545.69, 829.18
0.0601075100, 544.73, 829.23
0.0601431100, 544.46, 830.15
0.0601787000, 544.99, 829.78
0.0602143000, 544.39, 829.18
0.0602499000, 542.93, 828.03
0.0602855000, 545.30, 828.14
0.0603211000, 544.85, 829.84
0.0603567000, 545.67, 829.14
0.0603923000, 545.34, 827.52
0.0604279000, 544.02, 828.12
0.0604635000, 543.19, 827.14
0.0604991000, 542.61, 828.13
0.0605347000, 542.99, 827.47
0.0605703000, 541.63, 827.07
0.0606059000, 542.64, 827.59
0.0606415000, 542.00, 828.53
0.0606771000, 541.59, 826.59
0.0607127000, 539.33, 827.25
0.0607482900, 541.75, 826.34
0.0607839000, 540.63, 826.77
0.0608195000, 539.76, 826.67
0.0608550900, 540.37, 825.13
0.0608906900, 539.60, 825.52
0.0609262900, 540.56, 824.75
0.0609618900, 539.89, 825.05
0.0609974900, 540.04, 824.68
0.0610330900, 537.59, 824.93
0.0610686900, 538.73, 824.55
0.0611042900, 536.78, 824.66
0.0611398900, 537.88, 824.07
0.0611754900, 537.08, 822.73
0.0612110900, 537.08, 823.13
0.0612466900, 539.03, 822.57
0.0612822900, 537.58, 823.46
0.0613178900, 536.15, 822.15
0.0613534900, 536.18, 822.32
0.0613890800, 536.27, 822.31
0.0614246800, 535.66, 821.21
0.0614602900, 535.30, 820.99
0.0614958900, 534.37, 820.69
0.0615314800, 535.56, 820.77
0.0615670800, 534.89, 820.62
0.0616026800, 534.48, 821.53
0.0616382800, 533.83, 820.33
0.0616738800, 534.14, 820.61
0.0617094800, 533.74, 819.80
0.0617450800, 533.69, 818.85
0.0617806800, 532.78, 818.59
0.0618162800, 531.81, 817.22
0.0618518800, 532.06, 817.69
0.0618874800, 531.91, 818.09
0.0619230800, 532.17, 818.50
0.0619586800, 532.56, 816.92
0.0619942800, 532.19, 817.27
0.0620298800, 530.53, 818.08
0.0620654700, 529.94, 816.25
0.0621010700, 529.89, 816.33
0.0621366800, 530.94, 814.70
0.0621722800, 532.60, 816.01
0.0622078700, 530.83, 815.44
0.0622434700, 530.53, 815.84
0.0622790700, 530.03, 814.48
0.0623146700, 529.88, 813.79
0.0623502700, 528.71, 815.00
0.0623858700, 527.78, 812.49
0.0624214700, 527.23, 813.99
0.0624570700, 528.03, 812.30
0.0624926700, 527.74, 813.17
0.0625282700, 528.50, 812.19
0.0625638700, 527.72, 811.96
0.0625994700, 526.97, 811.12
0.0626350700, 527.93, 811.33
0.0626706700, 526.44, 811.16
0.0627062700, 525.28, 810.59
0.0627418700, 525.17, 809.66
0.0627774700, 526.07, 809.31
0.0628130700, 527.51, 811.72
0.0628486600, 525.88, 809.14
0.0628842600, 525.77, 808.68
0.0629198700, 525.24, 807.68
0.0629554700, 525.60, 807.61
0.0629910700, 525.52, 806.93
0.0630266700, 524.86, 807.05
0.0630622700, 523.30, 807.76
0.0630978600, 523.93, 807.24
0.0631334600, 524.25, 807.84
0.0631690600, 523.87, 807.83
0.0632046600, 522.90, 807.35
0.0632402600, 522.90, 805.57
0.0632758600, 522.71, 805.39
0.0633114600, 521.70, 805.19
0.0633470600, 521.22, 805.03
0.0633826600, 521.95, 804.04
0.0634182600, 522.67, 804.20
0.0634538600, 521.31, 805.00
0.0634894600, 521.99, 804.72
0.0635250600, 520.47, 805.00
0.0635606600, 521.12, 804.23
0.0635962600, 519.61, 804.50
0.0636318500, 519.62, 803.06
0.0636674500, 519.13, 801.90
0.0637030500, 520.73, 800.88
0.0637386500, 521.34, 800.79
0.0637742600, 519.38, 801.15
0.0638098600, 519.87, 800.48
0.0638454600, 518.42, 800.98
0.0638810500, 518.63, 801.05
0.0639166500, 519.35, 801.08
0.0639522500, 518.72, 801.33
0.0639878500, 518.23, 801.38
0.0640234500, 517.73, 798.58
0.0640590500, 518.40, 798.89
0.0640946500, 517.74, 798.43
0.0641302500, 516.34, 798.67
0.0641658500, 516.71, 798.16
0.0642014400, 516.52, 798.36
0.0642370500, 516.56, 797.86
0.0642726500, 516.09, 797.41
0.0643082500, 516.06, 797.41
0.0643438500, 515.90, 795.02
0.0643794500, 516.43, 796.65
0.0644150500, 516.29, 796.89
0.0644506400, 515.02, 797.58
0.0644862400, 515.51, 796.41
0.0645218400, 514.24, 795.71
0.0645574400, 514.31, 794.99
0.0645930400, 513.16, 794.47
0.0646286400, 514.10, 793.51
0.0646642400, 515.30, 794.23
0.0646998400, 514.79, 794.76
0.0647354400, 514.31, 795.05
0.0647710400, 513.26, 795.07
0.0648066400, 513.18, 793.91
0.0648422400, 512.56, 793.92
0.0648778400, 511.19, 793.93
0.0649134400, 511.79, 793.81
0.0649490400, 512.52, 793.29
0.0649846300, 511.48, 793.03
0.0650202300, 511.45, 793.09
0.0650558300, 511.54, 792.34
0.0650914300, 511.17, 792.39
0.0651270400, 513.16, 791.37
0.0651626400, 511.00, 792.16
0.0651982400, 510.02, 790.29
0.0652338300, 508.97, 790.99
0.0652694300, 510.03, 790.34
0.0653050300, 509.81, 791.52
0.0653406300, 508.19, 790.97
0.0653762300, 508.94, 790.84
0.0654118300, 509.48, 790.95
0.0654474300, 508.73, 789.14
0.0654830300, 510.05, 788.84
0.0655186300, 507.88, 788.76
0.0655542300, 507.72, 789.18
0.0655898300, 508.35, 786.76
0.0656254300, 508.44, 788.41
0.0656610300, 508.61, 788.52
0.0656966300, 506.97, 788.69
0.0657322300, 507.49, 788.29
0.0657678200, 506.96, 788.47
0.0658034200, 506.70, 787.98
0.0658390200, 507.09, 786.66
0.0658746200, 505.65, 786.74
0.0659102200, 507.58, 784.81
0.0659458200, 505.99, 786.86
0.0659814200, 505.96, 785.45
0.0660170200, 505.32, 786.36
0.0660526200, 505.78, 786.16
0.0660882200, 505.03, 786.26
0.0661238200, 505.28, 785.95
0.0661594200, 504.58, 785.67
0.0661950200, 505.17, 784.74
0.0662306200, 504.19, 783.54
0.0662662200, 504.08, 784.15
0.0663018200, 504.24, 782.84
0.0663374100, 503.55, 783.81
0.0663730100, 504.89, 782.25
0.0664086100, 503.00, 784.01
0.0664442200, 502.75, 783.29
0.0664798200, 501.83, 782.79
0.0665154200, 503.73, 782.70
0.0665510100, 504.41, 783.59
0.0665866100, 501.76, 783.80
0.0666222100, 501.56, 782.14
0.0666578100, 501.66, 783.03
0.0666934100, 502.13, 780.59
0.0667290100, 502.27, 781.35
0.0667646100, 501.08, 780.91
0.0668002100, 500.75, 780.71
0.0668358100, 501.82, 779.31
0.0668714000, 501.66, 781.46
0.0669070100, 500.38, 779.73
0.0669426100, 500.65, 780.36
0.0669782100, 500.89, 779.87
0.0670138100, 500.09, 779.88
0.0670494100, 500.18, 780.77
0.0670850100, 499.18, 779.19
0.0671206000, 499.47, 777.66
0.0671562000, 500.13, 777.10
0.0671918000, 499.71, 778.16
0.0672274000, 498.60, 778.65
0.0672630000, 499.06, 778.67
0.0672986000, 499.38, 777.79
0.0673342000, 498.26, 777.88
0.0673698000, 497.31, 776.69
0.0674054000, 496.54, 776.81
0.0674410000, 496.31, 776.67
0.0674766000, 497.18, 776.33
0.0675122000, 496.37, 776.36
0.0675478000, 497.87, 776.32
0.0675834000, 497.54, 775.08
0.0676190000, 496.15, 775.60
0.0676545900, 495.25, 775.40
0.0676901900, 494.51, 774.82
0.0677257900, 493.99, 775.11
0.0677613900, 495.82, 773.69
0.0677970000, 496.86, 775.60
0.0678326000, 495.27, 777.12
0.0678682000, 494.50, 775.60
0.0679037900, 493.90, 774.23
0.0679393900, 493.13, 774.04
0.0679749900, 493.88, 773.38
0.0680105900, 491.53, 773.76
0.0680461900, 491.48, 772.34
0.0680817900, 492.93, 772.13
0.0681173900, 492.92, 773.51
0.0681529900, 493.27, 773.11
0.0681885900, 491.15, 773.72
0.0682241900, 492.78, 771.94
0.0682597900, 490.59, 771.71
0.0682953900, 490.51, 771.77
0.0683309900, 490.46, 772.38
0.0683665900, 490.82, 770.78
0.0684021900, 491.72, 770.82
0.0684377800, 490.20, 772.55
0.0684733800, 490.49, 772.05
0.0685089800, 488.77, 770.19
0.0685445800, 490.09, 770.81
0.0685801800, 488.51, 768.31
0.0686157800, 488.55, 769.53
0.0686513800, 488.73, 768.53
0.0686869800, 488.03, 768.49
0.0687225800, 488.16, 768.20
0.0687581800, 488.12, 768.51
0.0687937800, 487.12, 768.80
0.0688293800, 487.21, 767.94
0.0688649800, 486.36, 768.46
0.0689005800, 486.89, 767.51
0.0689361800, 485.28, 766.96
0.0689717800, 485.10, 766.35
0.0690073700, 485.60, 766.06
0.0690429700, 485.45, 766.01
0.0690785700, 486.23, 766.00
0.0691141800, 485.26, 765.71
0.0691497800, 483.54, 764.10
0.0691853800, 484.47, 764.85
0.0692209800, 483.41, 764.46
0.0692565700, 482.98, 764.21
0.0692921700, 482.97, 762.46
0.0693277700, 485.59, 763.61
0.0693633700, 483.71, 762.62
0.0693989700, 483.86, 763.40
0.0694345700, 483.36, 763.49
0.0694701700, 482.68, 763.19
0.0695057700, 481.77, 761.90
0.0695413600, 481.76, 761.11
0.0695769700, 481.96, 761.98
0.0696125700, 482.08, 760.57
0.0696481700, 483.23, 760.05
0.0696837700, 481.46, 759.89
0.0697193700, 481.48, 761.35
0.0697549700, 481.48, 760.34
0.0697905600, 480.65, 760.11
0.0698261600, 480.51, 759.03
0.0698617600, 478.75, 760.40
0.0698973600, 479.16, 759.29
0.0699329600, 479.27, 757.89
0.0699685600, 479.25, 759.01
0.0700041700, 481.03, 759.09
0.0700397600, 479.99, 758.13
0.0700753600, 480.24, 756.38
0.0701109600, 478.77, 755.58
0.0701465600, 478.13, 755.12
0.0701821600, 478.38, 755.30
0.0702177600, 476.37, 755.37
0.0702533600, 478.31, 755.64
0.0702889600, 477.90, 754.98
0.0703245600, 478.61, 755.48
0.0703601500, 475.76, 755.52
0.0703957500, 476.76, 754.40
0.0704313500, 475.74, 752.69
0.0704669600, 475.56, 752.38
0.0705025600, 475.81, 752.95
0.0705381600, 476.11, 752.05
0.0705737500, 477.28, 750.91
0.0706093500, 474.65, 752.26
0.0706449500, 475.44, 751.54
0.0706805500, 476.10, 751.00
0.0707161500, 475.90, 751.10
0.0707517500, 474.44, 748.38
0.0707873500, 473.80, 749.74
0.0708229500, 474.43, 748.47
0.0708585500, 473.24, 748.84
0.0708941500, 473.87, 748.86
0.0709297500, 473.79, 748.73
0.0709653500, 473.42, 748.34
0.0710009500, 473.37, 747.80
0.0710365500, 472.99, 747.42
0.0710721500, 473.40, 747.11
0.0711077500, 472.95, 745.58
0.0711433400, 472.23, 745.56
0.0711789400, 471.86, 745.74
0.0712145400, 473.29, 744.65
0.0712501400, 473.59, 745.28
0.0712857400, 472.59, 745.71
0.0713213400, 472.04, 745.32
0.0713569400, 471.86, 743.98
0.0713925400, 469.74, 744.16
0.0714281400, 470.62, 744.20
0.0714637400, 468.86, 742.39
0.0714993400, 471.24, 741.98
0.0715349400, 471.52, 740.22
0.0715705400, 470.11, 741.75
0.0716061400, 469.51, 741.20
0.0716417400, 469.12, 740.75
0.0716773300, 469.49, 741.04
0.0717129300, 469.54, 741.38
0.0717485300, 468.06, 739.72
0.0717841400, 467.88, 739.95
0.0718197400, 469.13, 739.19
0.0718553400, 469.79, 738.89
0.0718909400, 468.45, 738.69
0.0719265300, 466.90, 738.67
0.0719621300, 466.18, 737.41
0.0719977300, 466.03, 736.69
0.0720333300, 466.97, 736.28
0.0720689300, 466.40, 735.89
0.0721045300, 465.31, 736.09
0.0721401300, 466.69, 734.92
0.0721757300, 466.38, 736.80
0.0722113300, 466.96, 735.11
0.0722469300, 465.93, 735.29
0.0722825300, 465.42, 734.53
0.0723181300, 465.92, 733.99
0.0723537300, 464.38, 733.43
0.0723893300, 463.88, 732.46
0.0724249300, 464.03, 731.22
0.0724605200, 464.55, 730.73
0.0724961200, 464.71, 731.90
0.0725317200, 464.71, 731.15
0.0725673200, 463.37, 732.10
0.0726029200, 463.82, 729.70
0.0726385200, 464.58, 729.64
0.0726741300, 462.87, 730.74
0.0727097200, 462.36, 729.79
0.0727453200, 463.82, 728.93
0.0727809200, 463.81, 727.93
0.0728165200, 464.23, 729.71
0.0728521200, 463.80, 728.44
0.0728877200, 463.64, 728.65
0.0729233200, 463.18, 727.16
0.0729589200, 461.54, 728.10
0.0729945200, 461.45, 726.86
0.0730301100, 461.49, 725.42
0.0730657100, 461.66, 726.88
0.0731013100, 461.15, 724.79
0.0731369200, 461.54, 726.33
0.0731725200, 460.80, 725.23
0.0732081200, 461.64, 726.29
0.0732437100, 460.01, 724.10
0.0732793100, 460.84, 724.32
0.0733149100, 459.15, 723.45
0.0733505100, 459.93, 723.27
0.0733861100, 460.79, 722.83
0.0734217100, 459.09, 722.71
0.0734573100, 459.85, 723.88
0.0734929100, 459.30, 723.03
0.0735285100, 459.86, 723.00
0.0735641100, 459.21, 720.92
0.0735997100, 457.76, 721.95
0.0736353100, 458.30, 720.59
0.0736709100, 459.67, 720.55
0.0737065100, 460.99, 719.45
0.0737421100, 459.55, 719.27
0.0737777100, 457.52, 719.47
0.0738133000, 457.76, 719.29
0.0738489000, 457.72, 719.69
0.0738845000, 458.60, 718.61
0.0739201000, 459.31, 719.77
0.0739557000, 457.31, 718.47
0.0739913000, 457.49, 718.91
0.0740269100, 457.65, 715.62
0.0740625000, 457.55, 717.04
0.0740981000, 456.72, 716.99
0.0741337000, 456.77, 716.76
0.0741693000, 457.53, 716.04
0.0742049000, 457.01, 715.01
0.0742405000, 457.61, 715.25
0.0742761000, 455.96, 714.96
0.0743117000, 457.04, 715.41
0.0743472900, 456.57, 714.23
0.0743828900, 456.54, 716.39
0.0744184900, 456.48, 714.37
0.0744541000, 455.97, 713.49
0.0744897000, 455.18, 712.87
0.0745253000, 455.17, 712.84
0.0745609000, 454.80, 712.90
0.0745964900, 455.30, 712.39
0.0746320900, 456.14, 712.67
0.0746676900, 455.40, 711.87
0.0747032900, 454.53, 713.41
0.0747388900, 454.00, 712.86
0.0747744900, 454.19, 711.04
0.0748100900, 453.29, 710.43
0.0748456900, 453.99, 710.06
0.0748812900, 452.81, 709.49
0.0749168900, 453.72, 709.71
0.0749524900, 454.11, 709.83
0.0749880900, 453.58, 708.35
0.0750236900, 453.49, 710.86
0.0750592900, 451.78, 708.84
0.0750948900, 452.80, 708.31
0.0751304800, 451.78, 708.28
0.0751660800, 451.05, 709.35
0.0752016800, 452.11, 708.09
0.0752372800, 452.64, 707.52
0.0752728800, 453.09, 706.91
0.0753084800, 452.28, 707.03
0.0753440900, 452.24, 708.09
0.0753796800, 452.22, 706.87
0.0754152800, 451.22, 707.01
0.0754508800, 451.13, 706.31
0.0754864800, 450.42, 706.14
0.0755220800, 450.22, 704.82
0.0755576800, 451.11, 704.73
0.0755932800, 451.00, 705.95
0.0756288800, 451.25, 707.30
0.0756644800, 450.00, 705.50
0.0757000700, 451.02, 705.22
0.0757356700, 449.40, 706.23
0.0757712700, 449.53, 704.15
0.0758068800, 448.83, 703.94
0.0758424800, 448.67, 703.74
0.0758780800, 451.36, 703.02
0.0759136800, 448.54, 703.28
0.0759492700, 448.34, 704.62
0.0759848700, 448.42, 702.88
0.0760204700, 448.26, 702.98
0.0760560700, 448.07, 702.89
0.0760916700, 447.59, 702.88
0.0761272700, 447.94, 702.60
0.0761628700, 448.44, 701.72
0.0761984700, 448.62, 701.88
0.0762340700, 448.34, 701.13
0.0762696700, 447.09, 702.81
0.0763052700, 446.78, 702.39
0.0763408700, 447.17, 702.73
0.0763764700, 447.37, 701.29
0.0764120700, 446.44, 702.29
0.0764476700, 446.58, 700.65
0.0764832600, 448.09, 700.14
0.0765188600, 446.51, 699.72
0.0765544600, 446.27, 699.82
0.0765900600, 446.06, 701.24
0.0766256600, 445.90, 700.69
0.0766612600, 446.75, 700.27
0.0766968700, 444.77, 699.14
0.0767324600, 445.00, 698.79
0.0767680600, 444.37, 698.42
0.0768036600, 445.69, 698.57
0.0768392600, 444.62, 699.17
0.0768748600, 445.28, 700.38
0.0769104600, 445.31, 700.17
0.0769460600, 444.67, 699.09
0.0769816600, 445.25, 697.56
0.0770172600, 443.67, 697.47
0.0770528500, 443.40, 697.39
0.0770884500, 443.53, 697.31
0.0771240600, 443.81, 697.23
0.0771596600, 443.97, 697.14
0.0771952600, 443.57, 697.06
0.0772308600, 442.64, 696.98
0.0772664500, 444.14, 696.89
0.0773020500, 442.11, 696.81
0.0773376500, 442.89, 696.73
0.0773732500, 443.41, 696.65
0.0774088500, 444.06, 696.56
0.0774444500, 443.76, 696.48
0.0774800500, 442.19, 696.40
0.0775156500, 443.01, 696.31
0.0775512500, 441.26, 696.23
0.0775868500, 441.47, 696.15
0.0776224500, 441.43, 696.07
0.0776580500, 441.73, 695.98
0.0776936500, 441.31, 695.90
0.0777292500, 440.38, 695.82
0.0777648500, 440.96, 695.74
0.0778004500, 441.02, 695.65
0.0778360400, 441.71, 695.57
0.0778716400, 441.09, 695.49
0.0779072400, 440.44, 695.40
0.0779428400, 439.93, 695.32
0.0779784400, 441.71, 695.24
0.0780140500, 438.92, 695.16
0.0780496400, 440.10, 695.07
0.0780852400, 441.48, 694.99
0.0781208400, 440.68, 694.91
0.0781564400, 439.09, 694.82
0.0781920400, 439.43, 694.74
0.0782276400, 439.02, 694.66
0.0782632400, 439.44, 694.58
0.0782988400, 436.97, 694.49
0.0783344400, 436.67, 694.41
0.0783700300, 437.60, 694.33
0.0784056300, 438.07, 694.25
0.0784412300, 439.71, 694.16
0.0784768400, 438.52, 694.08
0.0785124400, 439.06, 694.00
0.0785480400, 436.93, 693.91
0.0785836400, 436.39, 693.83
0.0786192300, 437.06, 693.75
0.0786548300, 437.27, 693.67
0.0786904300, 438.71, 693.58
0.0787260300, 435.89, 693.50
0.0787616300, 436.96, 693.42
0.0787972300, 436.52, 693.33
0.0788328300, 435.43, 693.25
0.0788684300, 436.90, 693.17
0.0789040300, 434.62, 693.09
0.0789396300, 434.10, 693.00
0.0789752300, 434.78, 692.92
0.0790108300, 435.46, 692.84
0.0790464300, 435.07, 692.76
0.0790820300, 435.29, 692.67
0.0791176300, 434.95, 692.59
0.0791532200, 434.75, 692.51
0.0791888200, 434.73, 692.42
0.0792244200, 434.76, 692.34
0.0792600200, 434.08, 692.26
0.0792956200, 434.40, 692.18
0.0793312200, 434.38, 692.09
0.0793668300, 433.60, 692.01
0.0794024200, 433.84, 691.93
0.0794380200, 434.49, 691.84
0.0794736200, 434.34, 691.76
0.0795092200, 433.96, 691.68
0.0795448200, 433.09, 691.60
0.0795804200, 432.40, 691.51
0.0796160200, 434.54, 691.43
0.0796516200, 433.18, 691.35
0.0796872200, 433.55, 691.27
0.0797228100, 431.71, 691.18
0.0797584100, 432.89, 691.10
0.0797940200, 433.21, 691.02
0.0798296200, 432.55, 690.93
0.0798652200, 431.55, 690.85
0.0799008200, 430.53, 690.77
0.0799364100, 432.27, 690.69
0.0799720100, 431.59, 690.60
0.0800076100, 432.34, 690.52
0.0800432100, 431.94, 690.44
0.0800788100, 431.18, 690.36
0.0801144100, 430.81, 690.27
0.0801500100, 429.50, 690.19
0.0801856100, 430.43, 690.11
0.0802212100, 431.36, 690.02
0.0802568100, 432.12, 689.94
0.0802924100, 430.16, 689.86
0.0803280100, 430.67, 689.78
0.0803636100, 430.20, 689.69
0.0803992100, 429.37, 689.61
0.0804348100, 430.53, 689.53
0.0804704100, 429.89, 689.44
0.0805060000, 429.58, 689.36
0.0805416000, 429.87, 689.28
0.0805772000, 430.74, 689.20
0.0806128000, 429.56, 689.11
0.0806484000, 428.60, 689.03
0.0806840100, 429.89, 688.95
0.0807196100, 427.84, 688.87
0.0807552000, 429.07, 688.78
0.0807908000, 427.58, 688.70
0.0808264000, 428.34, 688.62
0.0808620000, 429.32, 688.53
0.0808976000, 430.03, 688.45
0.0809332000, 429.82, 688.37
0.0809688000, 428.44, 688.29
0.0810044000, 428.45, 688.20
0.0810399900, 427.63, 688.12
0.0810755900, 428.54, 688.04
0.0811111900, 427.99, 687.95
0.0811468000, 427.67, 687.87
0.0811824000, 429.28, 687.79
0.0812180000, 427.76, 687.71
0.0812536000, 428.22, 687.62
0.0812891900, 428.35, 687.54
0.0813247900, 428.20, 687.46
0.0813603900, 427.38, 687.38
0.0813959900, 426.69, 687.29
0.0814315900, 427.31, 687.21
0.0814671900, 427.95, 687.13
0.0815027900, 427.52, 687.04
0.0815383900, 427.13, 686.96
0.0815739900, 426.91, 686.88
0.0816095900, 427.35, 686.80
0.0816451900, 427.74, 686.71
0.0816807900, 427.91, 686.63
0.0817163900, 426.39, 686.55
0.0817519900, 426.85, 686.46
0.0817875900, 427.07, 686.38
0.0818231900, 426.68, 686.30
0.0818587800, 427.09, 686.22
0.0818943800, 427.41, 686.13
0.0819299800, 427.38, 686.05
0.0819655800, 427.25, 685.97
0.0820011800, 425.85, 685.89
0.0820367900, 425.42, 685.80
0.0820723800, 425.83, 685.72
0.0821079800, 425.79, 685.64
0.0821435800, 427.16, 685.55
0.0821791800, 425.92, 685.47
0.0822147800, 426.34, 685.39
0.0822503800, 426.33, 685.31
0.0822859800, 425.34, 685.22
0.0823215800, 425.39, 685.14
0.0823571800, 424.46, 685.06
0.0823927700, 426.27, 684.97
0.0824283700, 425.50, 684.89
0.0824639800, 426.70, 684.81
0.0824995800, 425.68, 684.73
0.0825351800, 424.88, 684.64
0.0825707800, 424.63, 684.56
0.0826063800, 424.14, 684.48
0.0826419700, 425.73, 684.40
0.0826775700, 423.55, 684.31
0.0827131700, 425.00, 684.23
0.0827487700, 426.49, 684.15
0.0827843700, 424.67, 684.06
0.0828199700, 425.03, 683.98
0.0828555700, 423.67, 683.90
0.0828911700, 425.30, 683.82
0.0829267700, 424.32, 683.73
0.0829623700, 424.25, 683.65
0.0829979700, 421.56, 683.57
0.0830335700, 423.60, 683.48
0.0830691700, 423.40, 683.40
0.0831047700, 423.67, 683.32
0.0831403700, 424.35, 683.24
0.0831759600, 422.19, 683.15
0.0832115600, 422.73, 683.07
0.0832471600, 422.22, 682.99
0.0832827600, 422.31, 682.91
0.0833183600, 423.38, 682.82
0.0833539700, 423.95, 682.74
0.0833895700, 423.29, 682.66
0.0834251600, 422.10, 682.57
0.0834607600, 423.20, 682.49
0.0834963600, 423.70, 682.41
0.0835319600, 421.80, 682.33
0.0835675600, 421.86, 682.24
0.0836031600, 421.67, 682.16
0.0836387600, 421.77, 682.08
0.0836743600, 423.06, 682.00
0.0837099600, 422.79, 681.91
0.0837455500, 422.13, 681.83
0.0837811600, 422.37, 681.75
0.0838167600, 421.82, 681.66
0.0838523600, 421.81, 681.58
0.0838879600, 422.55, 681.50
0.0839235600, 421.04, 681.42
0.0839591500, 420.85, 681.33
0.0839947500, 421.53, 681.25
0.0840303500, 421.96, 681.17
0.0840659500, 421.25, 681.08
0.0841015500, 421.50, 681.00
0.0841371500, 421.27, 680.92
0.0841727500, 419.93, 680.84
0.0842083500, 420.96, 680.75
0.0842439500, 421.55, 680.67
0.0842795500, 422.98, 680.59
0.0843151500, 423.37, 680.51
0.0843507500, 421.16, 680.42
0.0843863500, 420.83, 680.34
0.0844219500, 421.36, 680.26
0.0844575500, 421.83, 680.17
0.0844931500, 419.87, 680.09
0.0845287400, 420.29, 680.01
0.0845643400, 421.05, 679.93
0.0845999400, 421.70, 679.84
0.0846355400, 421.48, 679.76
0.0846711500, 420.35, 679.68
0.0847067500, 420.98, 679.59
0.0847423400, 420.40, 679.51
0.0847779400, 420.53, 679.43
0.0848135400, 419.75, 679.35
0.0848491400, 419.22, 679.26
0.0848847400, 420.72, 679.18
0.0849203400, 420.43, 679.10
0.0849559400, 420.23, 679.02
0.0849915400, 420.17, 678.93
0.0850271400, 419.69, 678.85
0.0850627300, 420.85, 678.77
0.0850983300, 419.48, 678.68
0.0851339400, 418.40, 678.60
0.0851695400, 419.42, 678.52
0.0852051400, 419.61, 678.44
0.0852407400, 420.14, 678.35
0.0852763400, 420.26, 678.27
0.0853119300, 420.65, 678.19
0.0853475300, 418.04, 678.10
0.0853831300, 418.90, 678.02
0.0854187300, 417.78, 677.94
0.0854543300, 418.42, 677.86
0.0854899300, 418.30, 677.77
0.0855255300, 419.59, 677.69
0.0855611300, 419.15, 677.61
0.0855967300, 418.89, 677.53
0.0856323300, 418.35, 677.44
0.0856679300, 417.24, 677.36
0.0857035300, 417.60, 677.28
0.0857391300, 417.20, 677.19
0.0857747300, 417.42, 677.11
0.0858103300, 417.48, 677.03
0.0858459200, 417.68, 676.95
0.0858815200, 419.29, 676.86
0.0859171200, 418.91, 676.78
0.0859527200, 417.84, 676.70
0.0859883200, 418.25, 676.61
0.0860239300, 418.03, 676.53
0.0860595300, 416.33, 676.45
0.0860951200, 417.39, 676.37
0.0861307200, 418.19, 676.28
0.0861663200, 418.70, 676.20
0.0862019200, 417.60, 676.12
0.0862375200, 416.48, 676.04
0.0862731200, 417.25, 675.95
0.0863087200, 417.27, 675.87
0.0863443200, 417.26, 675.79
0.0863799200, 416.38, 675.70
0.0864155100, 415.91, 675.62
0.0864511200, 416.63, 675.54
0.0864867200, 416.94, 675.46
0.0865223200, 416.15, 675.37
0.0865579200, 416.40, 675.29
0.0865935200, 416.78, 675.21
